gss_code,five_min_area,count_5m,ten_min_area,count_10m,fifteen_min_area,count_15m,twenty_min_area,count_20m,twenty_five_min_area,count_25m,twenty_five_plus_area,count_25_plus,ward_name.x,borough_name,borough_area,os_area,open_space_with_access,med_caring,med_enjoying,med_learning,med_living,med_supplying,med_div_score,med_prox_score,med_total_score,med_func_comp,med_log_func_comp,ward_name.y,ward_hectares,borough.x,ward_name2,borough.y,ward_name,year,population,hectares,square_kilometres,population_per_hectare,population_per_square_kilometre
E05000236,249992.25002098,"25",430005.24993334,"43",219998.54003684,"22",,,,,,,De Beauvoir,Kensington and Chelsea,887803.37,126226.6921,117031.5102,0,3,0,1,2,0.6,0.8,1.4,1,0,De Beauvoir,88.783,Hackney,De Beauvoir,Hackney,De Beauvoir,"2022","17640",88.9,0.889,198.4251969,19842.51969
E05000237,190001.46000683,"19",419997.62998704,"42",139998.57997689,"14",9999.74999469,"1",,,,,Hackney Central,Tower Hamlets,780320.175,109928.6957,83947.93966,0,7,2,3,3,0.8,0.8,1.6,4.2,1.43508452528932,Hackney Central,78.031,Hackney,Hackney Central,Hackney,Hackney Central,"2022","14950",78,0.78,191.6666667,19166.66667
E05000238,230001.13996482,"23",410002.32994847,"41",219995.99000402,"22",159999.72998877,"16",30000.89000659,"3",,,Hackney Downs,Tower Hamlets,1018044.475,344451.5863,285960.1601,3,14,2,5,7,1,0.8,1.4,7,1.94591014905531,Hackney Downs,101.805,Hackney,Hackney Downs,Hackney,Hackney Downs,"2022","14456",101.8,1.018,142.0039293,14200.39293
E05000239,80000.25004052,"8",200000.38999043,"20",310001.99996954,"31",269999.77004556,"27",229997.23998693,"23",89997.5700014,"9",Haggerston,Tower Hamlets,1242536.74,237293.5451,187290.4493,0,2,2,3,5,0.8,0.5,1.2,4,1.38629436111989,Haggerston,124.25,Hackney,Haggerston,Hackney,Haggerston,"2022","19669",124.3,1.243,158.2381335,15823.81335
E05000240,290000.0400449,"29",339999.81997899,"34",199999.54997876,"20",50002.05001881,"5",,,,,Hoxton,Tower Hamlets,839611.24,231833.1136,221482.1865,3,2,2,4,9,1,0.8,1.8,4,1.38629436111989,Hoxton,83.96,Hackney,Hoxton,Hackney,Hoxton,"2022","18742",83.9,0.839,223.3849821,22338.49821
E05000241,239999.81999779,"24",589998.75999471,"59",460004.69003006,"46",139998.74000987,"14",90001.019997,"9",320001.56994795,"32",King's Park,Tower Hamlets,1819560.96,1217611.615,1124237.827,1,5,1,4,2,0.8,0.6,1.4,2,0.693147180559945,King's Park,181.956,Hackney,King's Park,Hackney,King's Park,"2022","12477",181.4,1.814,68.78169791,6878.169791
E05000242,159999.72007176,"16",249998.12000239,"25",270004.01996725,"27",310000.53999608,"31",59999.97004103,"6",,,Leabridge,Tower Hamlets,1063609.77,244461.5355,213269.2258,3,13,1,7,6,1,0.6,1.6,5.4,1.68639895357023,Leabridge,106.363,Hackney,Leabridge,Hackney,Leabridge,"2022","15832",106.4,1.064,148.7969925,14879.69925
E05000243,260000.85997819,"26",559997.27997431,"56",319997.64992274,"32",90000.84004703,"9",,,,,Lordship,Tower Hamlets,1188045.315,399412.4589,237768.2609,0,2,1,1,2,0.6,0.8,1.4,1,0,Lordship,118.804,Hackney,Lordship,Hackney,Lordship,"2022","14056",119.1,1.191,118.0184719,11801.84719
E05000244,370002.00992905,"37",520004.10005502,"52",79998.29003776,"8",20000.32000059,"2",,,,,New River,Tower Hamlets,977976.21,273667.6738,138609.3036,2,15,3,3,14,1,0.8,1.8,8.2,2.10413415427021,New River,97.798,Hackney,New River,Hackney,New River,"2022","18256",98.3,0.983,185.7171923,18571.71923
E05000245,59997.11002547,"6",269995.09989044,"27",630000.6500198,"63",160000.26001902,"16",,,,,Queensbridge,Hackney,1079720.02,168333.5711,148934.889,0,6,0,3,1,0.8,0.6,1.4,3.8,1.33500106673234,Queensbridge,107.974,Hackney,Queensbridge,Hackney,Queensbridge,"2022","15001",108,1.08,138.8981481,13889.81481
E05000246,210001.27997838,"21",449997.12005088,"45",210000.93999723,"21",60000.80996992,"6",10000.5800061,"1",,,Springfield,Hackney,952557.65,252146.2851,239418.0566,3,25,3,10,22,1,0.8,1.7,12.6,2.53369681395743,Springfield,95.256,Hackney,Springfield,Hackney,Springfield,"2022","14128",95.2,0.952,148.4033613,14840.33613
E05000247,19999.32003942,"2",199997.56997485,"20",370000.65006752,"37",90000.0099541,"9",,,,,Stoke Newington Central,Hackney,711925.105,94829.85251,84651.62198,0,7,0,1,0,0.4,0.6,1.2,1.6,0.470003629245735,Stoke Newington Central,71.192,Hackney,Stoke Newington Central,Hackney,Stoke Newington Central,"2022","13464",71.2,0.712,189.1011236,18910.11236
E05000248,210003.75001222,"21",360004.63993511,"36",189998.28000921,"19",9999.74999441,"1",,,,,Victoria,Hackney,802211.775,168327.3506,156944.9562,2,6,4,2,3,1,0.8,1.8,3.8,1.33500106673234,Victoria,80.221,Hackney,Victoria,Hackney,Victoria,"2022","14325",80.4,0.804,178.1716418,17817.16418
E05000249,430005.36993351,"43",629994.14015637,"63",229999.41994156,"23",70001.16994341,"7",109999.53002512,"11",109997.51002163,"11",Wick,Hackney,1627435.38,793528.5966,259400.8401,1,2,1,2,5,0.6,0.8,1.4,2.8,1.02961941718116,Wick,162.744,Hackney,Wick,Hackney,Wick,"2022","13775",163.2,1.632,84.40563725,8440.563725
E05000250,259996.89003625,"26",229998.27994927,"23",50000.1999645,"5",,,,,,,Addison,Hammersmith and Fulham,554823.49,1614.927332,962.3311869,1,3,0,0,6,0.6,0.8,1.6,1.8,0.587786664902119,Addison,55.481,Hammersmith and Fulham,Addison,Hammersmith and Fulham,Addison,"2022","11721",55.3,0.553,211.9529837,21195.29837
E05000251,70000.7399963,"7",230003.04005248,"23",260000.69001301,"26",219995.51998857,"22",,,,,Askew,Hammersmith and Fulham,762493.495,27461.38606,836.560814,1,1,3,1,0,0.6,0.6,1.2,1,0,Askew,76.25,Hammersmith and Fulham,Askew,Hammersmith and Fulham,Askew,"2022","14869",75.9,0.759,195.9025033,19590.25033
E05000252,300001.92991154,"30",329998.8900738,"33",229997.65005246,"23",30000.069995,"3",,,,,Avonmore and Brook Green,Hammersmith and Fulham,896601.15,78639.07016,25612.24833,1,5,3,0,0,0.6,0.8,1.4,1.8,0.587786664902119,Avonmore and Brook Green,89.659,Hammersmith and Fulham,Avonmore and Brook Green,Hammersmith and Fulham,Avonmore and Brook Green,"2022","11991",89.5,0.895,133.9776536,13397.76536
E05000253,460000.75993975,"46",650002.49009358,"65",289997.38006097,"29",150002.63997692,"15",109999.29999392,"11",1750002.10992313,"175",College Park and Old Oak,Hammersmith and Fulham,3436569.32,1504503.091,1095094.615,0,6,0,3,3,0.6,0,0.8,3.2,1.16315080980568,College Park and Old Oak,343.654,Hammersmith and Fulham,College Park and Old Oak,Hammersmith and Fulham,College Park and Old Oak,"2022","13452",344,3.44,39.10465116,3910.465116
E05000254,99994.92001051,"10",400005.41005227,"40",140002.2400042,"14",30000.9000065,"3",9999.7499945,"1",,,Fulham Broadway,Hammersmith and Fulham,667962.835,20592.84852,0.0001,0,2,2,0,1,0.6,0.8,1.4,1,0,Fulham Broadway,66.797,Hammersmith and Fulham,Fulham Broadway,Hammersmith and Fulham,Fulham Broadway,"2022","12506",66.7,0.667,187.4962519,18749.62519
E05000255,50002.03001819,"5",199998.37998728,"20",429997.15994815,"43",170001.33004002,"17",,,,,Fulham Reach,Hammersmith and Fulham,881990.21,184499.2532,158711.0551,1,4,1,0,1,0.6,0.6,1.4,2.2,0.78845736036427,Fulham Reach,88.198,Hammersmith and Fulham,Fulham Reach,Hammersmith and Fulham,Fulham Reach,"2022","12433",88.2,0.882,140.9637188,14096.37188
E05000256,380003.8799751,"38",419994.65998536,"42",220001.70003423,"22",20000.32000069,"2",9999.7499945,"1",,,Hammersmith Broadway,Hammersmith and Fulham,1103045.17,100872.4144,54835.71088,5,9,1,2,4,0.8,0.8,1.6,3.4,1.22377543162212,Hammersmith Broadway,110.305,Hammersmith and Fulham,Hammersmith Broadway,Hammersmith and Fulham,Hammersmith Broadway,"2022","15722",110.4,1.104,142.4094203,14240.94203
E05000257,180000.88000045,"18",349997.8599662,"35",90000.85004751,"9",,,,,,,Munster,Hammersmith and Fulham,624270.595,53106.40872,51498.58722,1,4,4,0,4,0.8,0.8,1.6,2.6,0.955511445027436,Munster,62.427,Hammersmith and Fulham,Munster,Hammersmith and Fulham,Munster,"2022","11137",62.3,0.623,178.7640449,17876.40449
E05000258,210003.58997962,"21",269997.89998976,"27",160002.57000509,"16",,,,,,,North End,Hammersmith and Fulham,635163.015,67670.85955,25577.27276,1,5,2,0,1,0.7,0.8,1.6,1.8,0.587786664902119,North End,63.517,Hammersmith and Fulham,North End,Hammersmith and Fulham,North End,"2022","12340",63.8,0.638,193.4169279,19341.69279
E05000259,199997.40002539,"20",409996.05002058,"41",450005.24995208,"45",69998.05001212,"7",,,,,Palace Riverside,Hammersmith and Fulham,1480801.545,809957.6599,742507.424,0,6,1,2,0,0.6,0.8,1.4,2.6,0.955511445027436,Palace Riverside,148.083,Hammersmith and Fulham,Palace Riverside,Hammersmith and Fulham,Palace Riverside,"2022","7452",148.1,1.481,50.31735314,5031.735314
E05000260,199998.37998483,"20",300002.75000527,"30",279998.0100484,"28",89998.04994925,"9",,,,,Parsons Green and Walham,Hammersmith and Fulham,895839.475,88036.4351,55925.1082,1,10,5,2,3,0.8,0.8,1.6,3.2,1.16315080980568,Parsons Green and Walham,89.587,Hammersmith and Fulham,Parsons Green and Walham,Hammersmith and Fulham,Parsons Green and Walham,"2022","11362",89.8,0.898,126.5256125,12652.56125
E05000261,180002.02999507,"18",389995.56006858,"39",399998.3999118,"40",130000.53000574,"13",30000.06999491,"3",50000.37999641,"5",Ravenscourt Park,Hammersmith and Fulham,1215313.16,198034.0724,190412.3731,0,1,1,3,1,0.6,0.6,1.4,1.2,0.182321556793955,Ravenscourt Park,121.533,Hammersmith and Fulham,Ravenscourt Park,Hammersmith and Fulham,Ravenscourt Park,"2022","10905",122,1.22,89.3852459,8938.52459
E05000262,509999.89002383,"51",500000.52001329,"50",100002.44001469,"10",50000.2299633,"5",,,,,Sands End,Hammersmith and Fulham,1378090.44,344479.5828,311931.5668,1,4,2,2,3,0.8,0.8,1.8,2.8,1.02961941718116,Sands End,137.806,Hammersmith and Fulham,Sands End,Hammersmith and Fulham,Sands End,"2022","15320",137.7,1.377,111.2563544,11125.63544
E05000263,49999.38003503,"5",390001.82999632,"39",410001.0799555,"41",159999.7499893,"16",80002.11001371,"8",20001.1300116,"2",Shepherd's Bush Green,Hammersmith and Fulham,1068170.475,103334.5675,78110.56,5,7,3,3,8,1,0.6,1.6,3.2,1.16315080980568,Shepherd's Bush Green,106.82,Hammersmith and Fulham,Shepherd's Bush Green,Hammersmith and Fulham,Shepherd's Bush Green,"2022","15346",106.7,1.067,143.8238051,14382.38051
E05000264,99997.58999416,"10",260000.36995076,"26",290001.00000449,"29",9999.74999469,"1",,,,,Town,Hammersmith and Fulham,651314,0.0001,0.0001,8,28,7,6,35,1,0.8,1.6,16.8,2.82137888640921,Town,65.129,Hammersmith and Fulham,Town,Hammersmith and Fulham,Town,"2022","11261",65,0.65,173.2461538,17324.61538
E05000266,290003.67007146,"29",709994.65990039,"71",960000.51998967,"96",239998.56003928,"24",140002.22000442,"14",280000.49000016,"28",Alexandra,Haringey,2613869.92,1364034.869,792616.9173,0,4,0,2,6,0.6,0.6,1.2,2.6,0.955511445027436,Alexandra,261.385,Haringey,Alexandra,Haringey,Alexandra,"2022","12677",261.3,2.613,48.51511672,4851.511672
E05000267,360001.7699175,"36",480004.64005079,"48",439997.98003445,"44",69999.53000257,"7",29998.25002243,"3",,,Bounds Green,Haringey,1386201.11,316282.945,134019.2126,5,35,6,7,18,1,0.8,1.6,14.2,2.65324196460722,Bounds Green,138.624,Haringey,Bounds Green,Haringey,Bounds Green,"2022","15047",138.4,1.384,108.7210983,10872.10983
E05000268,139996.11002623,"14",460003.6500056,"46",319999.5199758,"32",9999.73999491,"1",,,,,Bruce Grove,Haringey,936575.315,45914.78258,10276.69186,2,5,6,3,5,0.8,0.8,1.6,2.8,1.02961941718116,Bruce Grove,93.658,Haringey,Bruce Grove,Haringey,Bruce Grove,"2022","15452",93.1,0.931,165.972073,16597.2073
E05000269,119998.1300261,"12",480006.28999118,"48",479993.29998587,"48",200002.85994262,"20",69997.71003092,"7",79999.48003031,"8",Crouch End,Haringey,1440391.135,199768.0186,167200.4416,2,5,0,2,3,0.8,0.6,1.4,4,1.38629436111989,Crouch End,144.04,Haringey,Crouch End,Haringey,Crouch End,"2022","13737",144,1.44,95.39583333,9539.583333
E05000270,179998.41988369,"18",489997.23003932,"49",420001.87007445,"42",170000.29999663,"17",179998.90999648,"18",539999.15992619,"54",Fortis Green,Haringey,1990718.995,477996.3604,327353.4656,2,3,0,2,2,0.8,0.6,1.4,1.8,0.587786664902119,Fortis Green,199.071,Haringey,Fortis Green,Haringey,Fortis Green,"2022","13941",199.4,1.994,69.91474423,6991.474423
E05000271,9999.7499945,"1",90000.69001591,"9",189998.79985617,"19",400004.19014052,"40",349997.08002465,"35",509997.75998701,"51",Harringay,Haringey,1566077.605,711552.1078,515434.7544,1,4,2,6,5,0.8,0.2,1,1.8,0.587786664902119,Harringay,156.609,Haringey,Harringay,Haringey,Harringay,"2022","15158",156.2,1.562,97.04225352,9704.225352
E05000272,359999.93994737,"36",480003.72000713,"48",350004.95005517,"35",279998.99000908,"28",279998.52991222,"28",749998.92009281,"75",Highgate,Haringey,2494854.495,1041748.235,550643.1015,2,6.5,0,3,12,0.8,0.4,1.2,4,1.38629436111989,Highgate,249.482,Haringey,Highgate,Haringey,Highgate,"2022","13049",249.9,2.499,52.21688675,5221.688675
E05000273,330004.69997168,"33",409993.27996999,"41",159998.35004674,"16",140002.04997218,"14",19999.32004003,"2",19999.499989,"2",Hornsey,Haringey,1053924.7,105528.8899,35072.57394,1,4,4,6,5,0.6,0.8,1.4,1.6,0.470003629245736,Hornsey,105.39,Haringey,Hornsey,Haringey,Hornsey,"2022","13830",105.5,1.055,131.0900474,13109.00474
E05000274,230002.04992565,"23",599993.43010088,"60",370004.38001211,"37",149997.35001075,"15",19999.31995621,"2",290000.28999512,"29",Muswell Hill,Haringey,1653254.415,507564.8169,408554.0595,1,10,2,3,7,0.6,0.6,1.4,4,1.38629436111989,Muswell Hill,165.328,Haringey,Muswell Hill,Haringey,Muswell Hill,"2022","12647",165.2,1.652,76.55569007,7655.569007
E05000275,130000.84998611,"13",559993.27996499,"56",399999.67006959,"40",110001.14996567,"11",9999.74999441,"1",9999.74999441,"1",Noel Park,Haringey,1225628.3,141093.2264,32018.77628,0,4,1,5,0,0.6,0.8,1.2,1.2,0.182321556793955,Noel Park,122.564,Haringey,Noel Park,Haringey,Noel Park,"2022","18025",123,1.23,146.5447154,14654.47154
E05000276,209995.33004682,"21",449999.08988992,"45",420001.36997742,"42",270004.4200336,"27",309992.85004221,"31",190003.44001228,"19",Northumberland Park,Haringey,1888029.985,434281.4582,358013.7509,2,9,1,2,8,0.8,0.6,1.4,2.8,1.02961941718116,Northumberland Park,188.802,Haringey,Northumberland Park,Haringey,Northumberland Park,"2022","18722",188.3,1.883,99.42644716,9942.644716
E05000277,20000.14996781,"2",139999.41007193,"14",410000.49997575,"41",420001.56001215,"42",69999.88998529,"7",19999.499989,"2",St. Ann's,Haringey,1093802.64,218581.8807,53747.7714,33,113,9,31,108,1,0.6,1.4,58.8,4.07414185490458,St. Ann's,109.381,Haringey,St. Ann's,Haringey,St Ann's,"2022","16128",109.7,1.097,147.0191431,14701.91431
E05000278,110000.32003642,"11",420004.70992713,"42",169998.37007287,"17",189999.79998463,"19",140000.23999975,"14",249997.18992426,"25",Seven Sisters,Haringey,1294639.985,282682.4845,180973.5529,1,5,3,2,0,0.8,0.6,1.2,2.2,0.78845736036427,Seven Sisters,129.463,Haringey,Seven Sisters,Haringey,Seven Sisters,"2022","18693",129.2,1.292,144.6826625,14468.26625
E05000279,249996.8000603,"25",510000.05997624,"51",220003.47000629,"22",40001.46001259,"4",,,90000.0599529,"9",Stroud Green,Haringey,1093738.23,269673.7195,42952.71146,2,8,3,4,3,1,0.8,1.8,4,1.38629436111989,Stroud Green,109.374,Haringey,Stroud Green,Haringey,Stroud Green,"2022","12615",109.5,1.095,115.2054795,11520.54795
E05000280,50001.21000691,"5",239999.84991577,"24",390000.34000708,"39",450002.39001589,"45",179996.38996312,"18",80001.94006483,"8",Tottenham Green,Haringey,1359648.52,142377.744,41660.9483,53,333,64,120,347,1,0.4,1.4,183.4,5.21166955982236,Tottenham Green,135.966,Haringey,Tottenham Green,Haringey,Tottenham Green,"2022","18147",136.1,1.361,133.3357825,13333.57825
E05000281,160002.35997287,"16",380003.07004685,"38",529991.78006146,"53",359998.44995692,"36",70000.67999697,"7",409999.52001307,"41",Tottenham Hale,Haringey,1911889.205,553984.805,409805.0041,2,5,1,2,7,0.8,0.6,1.2,2.8,1.02961941718116,Tottenham Hale,191.189,Haringey,Tottenham Hale,Haringey,Tottenham Hale,"2022","21205",191.1,1.911,110.9628467,11096.28467
E05000282,179997.86986947,"18",509997.92010394,"51",350001.39002844,"35",189999.6200345,"19",70001.33997559,"7",69998.69999263,"7",West Green,Haringey,1399139.435,534267.1919,499481.0777,1,7,2,2,5,1,0.8,1.4,3.2,1.16315080980568,West Green,139.911,Haringey,West Green,Haringey,West Green,"2022","14718",139.8,1.398,105.27897,10527.897
E05000283,410000.88004027,"41",769999.01998203,"77",339996.63006305,"34",99997.60999295,"10",9999.55996278,"1",99997.5999946,"10",White Hart Lane,Haringey,1698836.41,473861.4509,131638.8162,2,14,2,3,8,1,0.8,1.6,4.8,1.56861591791385,White Hart Lane,169.885,Haringey,White Hart Lane,Haringey,White Hart Lane,"2022","13341",169.7,1.697,78.6152033,7861.52033
E05000284,190001.81998828,"19",570000.90994393,"57",539998.01993304,"54",90000.17998736,"9",9999.7499945,"1",80000.26004101,"8",Woodside,Haringey,1497162.915,401032.5545,210199.1191,1.5,14,1,4.5,4,1,0.8,1.4,3,1.09861228866811,Woodside,149.715,Haringey,Woodside,Haringey,Woodside,"2022","16373",149.2,1.492,109.7386059,10973.86059
E05000285,160000.36005158,"16",400003.4199664,"40",369999.85997525,"37",439996.40009441,"44",250004.2399804,"25",180002.84000629,"18",Belmont,Harrow,1777018.755,196036.5377,129844.6571,9,21,2,4,13,1,0.6,1.4,9.8,2.28238238567653,Belmont,177.704,Harrow,Belmont,Harrow,Belmont,"2022","11685",177.9,1.779,65.68296796,6568.296796
E05000286,380005.26000176,"38",1209993.11000573,"121",559997.47000296,"56",600001.26008661,"60",290002.08996607,"29",2543427.16942543,"252",Canons,Harrow,5626369.505,3225097.048,1436001.811,0,1,1,2,4,0.8,0.2,1,1.6,0.470003629245736,Canons,562.632,Harrow,Canons,Harrow,Canons,"2022","15535",563.1,5.631,27.5883502,2758.83502
E05000287,140002.71003425,"14",539997.97993268,"54",380001.26999096,"38",230001.90997565,"23",139999.23003945,"14",10000.5700062,"1",Edgware,Harrow,1403185.57,208834.203,173038.8815,3,18,4,2,13,1,0.6,1.6,8,2.07944154167984,Edgware,140.319,Harrow,Edgware,Harrow,Edgware,"2022","13872",140.1,1.401,99.01498929,9901.498929
E05000288,240000.03994861,"24",450000.93002674,"45",639999.8800164,"64",290002.21999937,"29",79999.64997995,"8",90001.84000871,"9",Greenhill,Harrow,1744877.165,133570.1919,83093.87526,2,1,1,2,2,0.8,0.6,1.6,1.6,0.470003629245735,Greenhill,174.49,Harrow,Greenhill,Harrow,Greenhill,"2022","18445",174.7,1.747,105.580996,10558.0996
E05000289,499996.66995154,"50",720004.2500666,"72",390000.44989071,"39",490005.64008192,"49",429994.52005004,"43",1070003.09998041,"107",Harrow on the Hill,Harrow,3572090.795,1548935.506,214302.1523,1,16,1,4,9,1,0.4,1.4,8.2,2.10413415427021,Harrow on the Hill,357.209,Harrow,Harrow on the Hill,Harrow,Harrow on the Hill,"2022","13354",357.5,3.575,37.35384615,3735.384615
E05000290,329996.00997447,"33",670004.58991882,"67",780002.99992969,"78",319993.93014608,"32",119998.74000572,"12",2358686.56871833,"236",Harrow Weald,Harrow,4589702.26,2584299.406,1783667.978,1,4,1,3,3,0.8,0,1,2.8,1.02961941718116,Harrow Weald,458.973,Harrow,Harrow Weald,Harrow,Harrow Weald,"2022","11968",458.9,4.589,26.07975594,2607.975594
E05000291,339997.94000667,"34",630003.82994885,"63",420000.75000134,"42",449998.81999009,"45",409998.95991886,"41",997775.56602999,"100",Hatch End,Harrow,3278670.715,1017776.624,229039.9903,6,26,3,2,13,1,0.4,1.4,10,2.30258509299405,Hatch End,327.866,Harrow,Hatch End,Harrow,Hatch End,"2022","11183",328.1,3.281,34.08412069,3408.412069
E05000292,160002.23002426,"16",580001.13004769,"58",689990.81998953,"69",620002.94996282,"62",470004.0500439,"47",809998.96996847,"81",Headstone North,Harrow,3296330.675,1630038.384,390995.7972,3,1,1,2,1,0.8,0.4,1.2,1.6,0.470003629245736,Headstone North,329.634,Harrow,Headstone North,Harrow,Headstone North,"2022","11630",329.5,3.295,35.29590288,3529.590288
E05000293,100000.7899915,"10",409994.45996136,"41",330001.4100096,"33",339999.55994694,"34",250004.42001339,"25",29999.06003433,"3",Headstone South,Harrow,1467633.235,210760.3791,141027.7167,3,5,4,4,6,1,0.6,1.5,3.4,1.22377543162212,Headstone South,146.764,Harrow,Headstone South,Harrow,Headstone South,"2022","12345",146.2,1.462,84.43912449,8443.912449
E05000294,100000.58995908,"10",149999.01003351,"15",359998.92998528,"36",289999.57001568,"29",230000.90001529,"23",140000.56998187,"14",Kenton East,Harrow,1279286.495,92662.88852,77352.2727,1,1,0,2,4,0.6,0.4,1.2,1.4,0.336472236621213,Kenton East,127.926,Harrow,Kenton East,Harrow,Kenton East,"2022","11119",128.1,1.281,86.79937549,8679.937549
E05000295,160002.41997132,"16",390000.61000592,"39",589996.94002099,"59",379997.7400796,"38",150003.45998821,"15",90000.22998589,"9",Kenton West,Harrow,1764594.11,315913.5146,258171.7866,2,2.5,2,3,6,0.9,0.6,1.4,3.2,1.16315080980568,Kenton West,176.456,Harrow,Kenton West,Harrow,Kenton West,"2022","11778",176.5,1.765,66.73087819,6673.087819
E05000296,239994.82011273,"24",519995.8299604,"52",480006.32998842,"48",270000.2299754,"27",30000.06999561,"3",100001.44997021,"10",Marlborough,Harrow,1646604.38,136236.312,122967.7558,3,3,3,3,6,1,0.6,1.6,3.2,1.16315080980568,Marlborough,164.663,Harrow,Marlborough,Harrow,Marlborough,"2022","15142",164.6,1.646,91.9927096,9199.27096
